CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
531,47.94852,Male,27.49418,22.410156,3.7476544,12.834256,Basic,Annual,570.53455,14.376076,0
532,50.394234,Male,22.49923,18.660988,2.9785795,8.064591,Basic,Quarterly,753.3413,20.851292,0
533,37.160477,Male,29.573683,14.487326,5.3226614,17.772558,Basic,Annual,611.16034,24.975246,0
534,32.808067,Male,25.00214,24.67179,1.2616053,10.502591,Standard,Quarterly,652.18207,14.51061,0
535,33.610275,Male,32.54449,11.058484,6.052168,8.584009,Basic,Annual,302.47192,22.905306,0
536,33.087265,Female,34.833084,12.484641,1.0493519,5.9805164,Premium,Quarterly,705.2575,6.650435,0
537,45.70756,Male,40.67712,24.033157,6.867103,23.408537,Basic,Annual,821.8277,19.300772,0
538,36.02349,Male,42.190865,13.321669,1.1998351,4.699352,Premium,Quarterly,698.0006,20.34277,0
539,27.37635,Female,21.182705,16.405987,5.967923,22.524595,Standard,Quarterly,232.59001,8.631822,0
540,33.18414,Male,41.044186,8.414581,1.4809761,9.572493,Standard,Quarterly,870.35046,12.508255,0
541,31.370234,Male,19.815022,15.362843,1.277921,16.66069,Standard,Quarterly,834.96375,8.695628,0
542,55.618748,Male,16.977398,15.149977,2.112276,9.4469595,Basic,Quarterly,337.49,18.840109,0
543,35.26813,Male,49.71049,22.768265,1.3274632,8.066791,Standard,Annual,718.0809,12.147729,0
544,37.406006,Male,34.556374,16.73584,6.927682,18.629032,Basic,Quarterly,323.55603,12.113356,0
545,45.558987,Male,11.779095,23.173069,4.935594,21.566586,Standard,Quarterly,753.94684,18.893011,0
546,31.736492,Male,15.331362,29.213827,0.9659884,10.819009,Standard,Quarterly,720.59186,11.599707,0
547,38.585022,Male,24.093744,9.663286,3.628703,19.313063,Standard,Quarterly,868.5207,8.559055,0
548,35.48748,Male,32.31954,9.575916,5.6405954,25.011932,Basic,Quarterly,603.9636,20.090872,0
549,25.950167,Male,29.960285,20.828419,0.7418647,18.25565,Premium,Quarterly,649.94415,9.238845,0
550,26.371742,Male,40.30202,25.704298,3.4414055,6.1100955,Standard,Annual,513.40314,13.880797,0
551,34.418297,Male,43.177067,16.84506,1.1635313,16.926437,Standard,Quarterly,770.0448,9.513017,0
552,52.717525,Male,18.663486,18.7221,1.3623924,13.401621,Basic,Quarterly,293.356,22.212904,0
553,32.019226,Female,25.480991,6.084329,3.1079516,24.933582,Premium,Quarterly,416.09705,10.458602,0
554,51.746723,Female,30.443998,27.499153,4.72838,8.215738,Standard,Annual,766.97565,5.2055793,0
555,37.379566,Male,14.330801,8.251784,1.2278321,9.493273,Premium,Quarterly,711.98486,21.778656,0
556,34.497574,Male,50.515747,21.605072,1.474726,7.6207175,Standard,Annual,688.0511,14.004833,0
557,31.899233,Male,28.440416,14.169883,0.8696594,9.764648,Standard,Quarterly,788.2309,13.121615,0
558,52.39873,Male,29.507175,17.377386,2.134063,22.13139,Premium,Quarterly,814.8319,10.776498,0
559,58.225864,Female,25.224358,21.535702,8.44169,21.1436,Basic,Quarterly,406.984,11.371984,0
560,36.354073,Male,26.909672,23.842852,1.4232941,5.8040624,Standard,Annual,701.46356,7.967752,0
561,46.92607,Male,31.812109,18.449453,6.300392,18.061377,Basic,Quarterly,326.57886,19.74609,0
562,46.722847,Male,20.570818,15.826527,2.5169368,8.304394,Basic,Quarterly,716.11456,20.637062,0
563,41.658592,Male,15.77791,12.39686,2.7103546,3.1792655,Premium,Quarterly,524.15674,20.520649,0
564,53.371716,Male,18.533113,15.483045,6.549742,7.449986,Basic,Quarterly,757.7671,18.401495,0
565,51.663822,Male,57.775124,19.748503,3.5649326,14.185014,Basic,Annual,434.62274,20.715384,0
566,49.424305,Female,36.93218,17.679314,3.1853807,7.4503407,Basic,Quarterly,732.2694,5.965755,0
567,53.397903,Male,40.206364,13.847433,3.9164822,22.830149,Basic,Quarterly,528.3284,22.509977,0
568,30.883585,Female,44.30801,22.204174,1.9708141,9.907443,Standard,Annual,623.09467,6.1840177,0
569,32.92877,Male,27.530277,21.150509,1.2229376,9.322467,Standard,Quarterly,814.91833,14.870726,0
570,46.884037,Female,23.018728,9.205255,6.8392534,6.304794,Basic,Quarterly,329.75372,7.3219886,0
571,36.762127,Female,16.47012,18.114576,1.6061678,3.355331,Standard,Annual,909.00885,6.4784636,0
572,38.567825,Male,22.893919,22.979261,1.8761853,4.999695,Standard,Annual,686.12085,15.621021,0
573,35.890137,Male,18.598917,20.019804,6.853151,10.298734,Basic,Annual,768.4317,25.032093,0
574,43.705776,Male,19.201735,19.838821,9.045795,25.895079,Basic,Monthly,431.1561,21.731825,0
575,37.423534,Male,44.575462,7.804913,3.6228142,4.272245,Basic,Annual,519.29395,21.817772,0
576,27.655638,Male,24.853718,7.2047887,1.8679266,15.146289,Premium,Quarterly,618.5289,17.710567,0
577,46.526016,Male,42.916565,11.263454,1.8844545,13.434729,Basic,Quarterly,479.1677,9.277745,0
578,37.108135,Male,19.17651,7.5619617,2.2143586,10.586843,Basic,Quarterly,517.4932,22.75008,0
579,33.06471,Male,44.412113,23.79243,2.7325397,7.554678,Standard,Annual,599.6855,10.868986,0
580,49.191578,Male,26.869839,6.7669873,7.3979826,23.1257,Basic,Quarterly,575.30176,22.899977,0
581,45.540134,Female,41.087555,6.8726697,4.548333,14.280653,Basic,Annual,706.7749,8.656751,0
582,25.662333,Female,41.837154,6.8569064,1.013206,14.731506,Standard,Quarterly,706.5394,6.001353,0
583,29.708176,Male,15.127857,7.3149486,2.150454,10.908187,Standard,Quarterly,710.96594,15.321461,0
584,30.88536,Male,23.230062,24.882074,4.59079,11.469649,Standard,Annual,670.559,18.504866,0
585,39.23333,Male,11.460907,8.543314,7.2060866,23.227875,Standard,Quarterly,730.82794,11.65604,0
586,59.43035,Male,21.730051,21.46889,6.2502866,15.009778,Basic,Monthly,256.87433,24.477224,0
587,53.26177,Female,29.52856,14.617545,7.707709,5.0661316,Basic,Annual,557.98975,11.164895,0
588,56.119762,Male,30.536463,15.335404,4.876496,19.688726,Basic,Quarterly,716.0594,9.350886,0
589,30.766401,Female,26.977077,16.044956,1.9852128,12.172187,Standard,Quarterly,478.9505,7.591894,0
590,26.85882,Male,23.252735,13.93827,1.0392888,14.041686,Premium,Quarterly,704.99744,12.142969,0
591,41.794975,Male,22.95428,18.530312,6.5862546,7.081885,Standard,Annual,749.4471,8.871472,0
592,28.268278,Female,24.842821,25.945915,1.0362844,11.968605,Standard,Annual,768.1145,5.8472,0
593,39.8092,Female,34.09055,22.167118,7.528367,21.010454,Standard,Annual,387.23108,8.777422,0
594,36.473347,Male,23.202625,15.613238,1.3905914,11.09855,Standard,Quarterly,796.18976,15.709645,0
595,26.006327,Male,34.453823,17.264677,7.7078834,7.172012,Basic,Annual,473.71365,24.972097,0
596,50.256157,Male,18.192642,22.53564,2.9341176,5.637007,Basic,Annual,605.9271,22.327635,0
597,36.256046,Female,47.115005,25.66958,1.5601039,10.4419985,Standard,Annual,781.60803,5.3371243,0
598,54.540977,Male,18.023909,7.110621,2.64262,22.708406,Premium,Quarterly,686.4156,12.212118,0
599,29.416939,Male,29.351229,10.398241,0.931988,14.53538,Premium,Quarterly,760.9802,21.5754,0
600,46.28568,Female,23.694788,15.567783,1.7686989,18.437347,Standard,Quarterly,628.591,5.8619046,0
601,29.876173,Male,12.546162,21.564999,1.4387553,5.213666,Standard,Quarterly,685.6791,18.389563,0
602,42.674126,Female,41.628166,7.8213587,1.5828078,10.408949,Standard,Quarterly,805.53174,6.4928794,0
603,34.900497,Female,41.797546,3.902942,5.6375885,20.361876,Premium,Annual,451.55646,7.96263,0
604,31.249956,Female,43.343018,10.830247,3.450021,19.619053,Premium,Quarterly,636.19824,6.0903764,0
605,32.00699,Male,46.910534,12.852231,1.6038427,15.11916,Basic,Quarterly,598.50714,27.10311,0
606,42.565987,Male,43.040558,8.351193,2.214643,17.992462,Basic,Quarterly,578.56146,17.44033,0
607,48.280716,Male,16.406477,15.418882,1.6918477,8.629908,Premium,Quarterly,723.50287,10.168255,0
608,38.988586,Female,51.15791,16.57946,1.8660376,15.799837,Standard,Annual,747.8845,7.554511,0
609,26.125998,Female,48.04974,8.364212,7.208919,23.28541,Premium,Annual,543.75757,9.702955,0
610,46.71727,Female,31.314486,17.13341,2.8446312,15.928879,Standard,Quarterly,773.9268,7.60842,0
611,38.303905,Male,20.13641,7.9113584,0.93339515,14.583174,Standard,Quarterly,892.82263,24.35026,0
612,38.890385,Female,32.914364,7.296389,3.1651492,12.36104,Standard,Quarterly,873.69556,5.6161437,0
613,37.646496,Male,18.04185,21.720726,0.91386795,11.507488,Standard,Quarterly,784.29224,20.684227,0
614,44.893593,Male,36.988655,4.945269,2.1160848,21.687902,Standard,Quarterly,874.4363,12.123043,0
615,37.793835,Male,43.41554,10.252545,7.498633,11.153717,Basic,Annual,290.17432,20.550886,0
616,27.060171,Male,18.262938,21.860846,3.0802815,18.836613,Standard,Annual,586.69025,18.975178,0
617,44.530983,Male,35.688583,13.765448,1.6789709,9.964658,Basic,Quarterly,720.59784,18.868748,0
618,52.338207,Female,39.749107,20.618134,5.211782,6.189287,Basic,Annual,489.2691,7.6920652,0
619,43.120422,Male,20.601585,7.791816,4.371456,12.792155,Basic,Quarterly,348.40372,18.076544,0
620,46.57244,Male,22.896534,23.777462,1.750363,15.644228,Standard,Quarterly,770.25446,8.260465,0
621,31.662544,Male,23.83314,13.500481,0.7296996,13.974807,Premium,Quarterly,745.6023,8.0310545,0
622,28.97858,Female,34.387993,10.646276,1.7872006,7.5552235,Premium,Quarterly,563.83276,8.88594,0
623,36.056442,Male,22.957966,24.601177,1.2175298,10.631734,Standard,Quarterly,786.0229,9.882747,0
624,45.565765,Male,34.611088,20.208988,5.025317,6.0573936,Standard,Annual,716.2088,12.278136,0
625,34.24633,Male,8.961102,14.822399,1.6558602,9.761605,Premium,Quarterly,764.5565,18.47453,0
626,31.797325,Female,18.241808,8.188544,1.8946483,11.956979,Standard,Quarterly,626.4125,5.932388,0
627,31.748852,Female,20.949526,22.31635,2.0317893,15.664352,Standard,Quarterly,786.1099,5.7152658,0
628,42.76878,Male,28.9038,10.205961,5.6704636,15.677932,Standard,Quarterly,774.25,13.997794,0
629,52.075367,Female,40.40676,23.821434,2.5398245,6.630606,Basic,Annual,340.7301,8.027765,0
630,38.8553,Male,41.99235,7.387097,5.224447,17.215153,Basic,Annual,337.59552,20.866251,0
631,40.25516,Male,21.21678,19.853107,2.4051657,7.2214785,Standard,Quarterly,835.00934,10.795832,0
632,36.796112,Female,20.545357,23.319727,1.3593853,13.686771,Standard,Quarterly,647.25775,6.318435,0
633,30.32572,Male,21.095562,22.295763,5.945532,5.6759787,Standard,Annual,749.07263,14.757691,0
634,52.445385,Male,15.145498,12.762808,5.1699657,4.15844,Basic,Quarterly,261.9085,18.885368,0
635,38.95327,Female,47.239395,21.89104,2.778686,14.272512,Standard,Annual,566.2241,7.514266,0
636,53.813034,Female,50.35691,6.7084937,4.8491178,17.757105,Basic,Quarterly,659.3207,6.7280645,0
637,43.83797,Male,42.15478,22.85497,1.5963366,18.91226,Basic,Quarterly,760.0461,23.844166,0
638,46.06791,Female,15.117464,17.299496,5.843502,19.366978,Standard,Quarterly,665.1076,7.780421,0
639,27.681026,Female,37.628696,10.975228,7.2622933,2.0748076,Basic,Monthly,295.813,23.632055,0
640,53.301613,Male,23.115326,19.992691,7.2087426,9.888416,Basic,Annual,447.03964,23.342436,0
641,39.582584,Male,43.35572,13.9711485,1.4989486,12.3588,Standard,Quarterly,798.2658,13.6265335,0
642,37.68795,Male,41.43087,18.017962,5.3599653,23.112452,Standard,Annual,761.57916,13.689663,0
643,32.11542,Male,25.341898,18.169369,1.2092419,5.9297853,Basic,Quarterly,481.3672,20.17296,0
644,49.2485,Male,50.016827,15.755526,2.397585,10.6265,Basic,Quarterly,493.184,24.024006,0
645,32.461098,Male,25.189453,9.207544,1.5888791,12.18701,Standard,Quarterly,719.68164,21.64815,0
646,36.74464,Male,24.220913,21.449884,5.725708,9.442838,Standard,Annual,321.02023,8.671207,0
647,31.083761,Male,49.027298,8.71881,2.0834262,15.744226,Premium,Quarterly,718.8916,14.759957,0
648,49.30928,Male,34.713673,12.743251,2.806427,18.606367,Basic,Quarterly,298.93896,23.121042,0
649,36.721153,Male,17.588213,17.368845,1.4849851,5.2206593,Standard,Quarterly,823.2178,14.909809,0
650,40.75243,Female,22.98159,15.6950035,1.2112176,11.252408,Standard,Quarterly,804.82416,6.0440907,0
651,44.310455,Male,18.68047,12.178049,5.5072036,7.6607566,Basic,Quarterly,399.9002,20.248909,0
652,28.83751,Female,36.56749,26.667467,4.157782,2.7876105,Standard,Annual,539.04504,8.121514,0
653,39.29256,Female,45.44807,11.779608,2.2335951,9.609359,Basic,Quarterly,615.2023,5.815805,0
654,41.056488,Male,27.101051,8.187577,1.8614423,8.155266,Premium,Quarterly,715.1872,19.181952,0
655,45.52408,Male,18.975096,11.917022,2.072726,12.568857,Premium,Quarterly,732.2327,8.871626,0
656,49.860256,Male,7.9306464,7.158685,2.3756065,18.455173,Premium,Quarterly,314.93842,14.975847,0
657,38.343132,Female,41.528667,24.192438,2.220718,7.995895,Standard,Annual,620.64325,5.5338826,0
658,39.317394,Male,38.540638,7.836913,1.7468584,19.826101,Premium,Quarterly,675.7685,10.901976,0
659,33.72843,Male,39.246574,24.441668,2.0717242,13.440638,Standard,Annual,605.3108,19.723833,0
660,28.11246,Male,16.560377,12.491853,1.3909996,10.81936,Standard,Quarterly,771.8945,20.566801,0
661,63.520466,Male,22.523565,9.249337,8.625579,5.088927,Basic,Monthly,621.8368,21.650328,0
662,44.643456,Male,30.731451,20.776382,5.264661,10.2502,Basic,Annual,621.8889,15.110844,0
663,26.11924,Male,47.085693,7.1867576,7.1179304,11.471993,Basic,Annual,717.7988,19.72991,0
664,51.457977,Male,34.279663,19.80117,7.5884566,22.650845,Basic,Annual,637.71606,26.117777,0
665,41.027042,Male,41.614506,13.3119545,2.8631377,5.0211287,Premium,Annual,723.6055,9.048654,0
666,44.01231,Male,51.52,13.704139,1.6513754,4.118115,Premium,Annual,792.1114,9.413859,0
667,38.883415,Male,23.550016,16.647274,2.6471746,8.088045,Standard,Quarterly,710.34955,9.316294,0
668,29.362782,Male,17.429268,15.369375,1.2993486,7.956895,Premium,Quarterly,701.95483,14.471526,0
669,27.309084,Male,33.47212,25.092943,5.6896105,14.779836,Standard,Annual,688.1434,13.090647,0
670,40.68128,Male,32.932674,24.58372,1.4799781,3.948504,Premium,Annual,698.4192,9.725994,0
671,37.44172,Male,41.452286,25.566929,1.535995,6.6037874,Standard,Annual,806.06934,8.733775,0
672,57.91437,Female,42.706207,12.706606,5.259386,10.150141,Basic,Monthly,345.12015,13.178469,0
673,34.444958,Male,19.967642,16.795195,1.3216214,3.9082484,Premium,Quarterly,747.73865,18.732824,0
674,30.385702,Male,37.631886,22.225256,1.8600682,20.724106,Premium,Annual,603.4892,16.953201,0
675,28.79943,Male,16.847895,6.130553,1.9963543,5.8873153,Premium,Quarterly,379.60675,18.714201,0
676,36.919563,Male,31.73581,21.664635,6.8464174,19.729708,Standard,Annual,794.6723,18.034264,0
677,25.73907,Female,15.274458,21.174723,1.0782073,8.248088,Standard,Quarterly,740.15265,7.4899006,0
678,53.78116,Male,42.687973,6.202865,5.714878,14.697134,Basic,Annual,505.40808,19.842716,0
679,48.748077,Male,38.187313,23.897882,4.409359,16.735903,Standard,Annual,731.79254,14.144231,0
680,46.7412,Female,38.11252,8.186402,1.9144919,8.427206,Basic,Quarterly,739.63855,5.9894223,0
681,40.005867,Female,31.970749,17.089794,2.0645943,7.5033436,Standard,Quarterly,700.1276,5.64607,0
682,51.319897,Female,46.861195,6.369408,8.786564,15.28015,Basic,Quarterly,727.65753,5.9025493,0
683,41.18955,Male,41.565598,9.258888,3.3586402,11.604027,Basic,Quarterly,429.02432,10.916992,0
684,32.9655,Male,24.86924,12.333185,7.849889,13.974787,Basic,Annual,805.77075,17.681858,0
685,34.188885,Female,28.542648,13.351934,1.7807392,15.018686,Standard,Quarterly,738.265,6.5575967,0
686,38.965424,Female,39.9596,11.240585,1.0943072,10.916072,Basic,Quarterly,722.33405,5.9760003,0
687,29.105513,Female,20.239454,8.8789215,1.7505972,8.720998,Standard,Quarterly,728.99115,6.6281543,0
688,28.616302,Male,45.16157,5.20472,3.6465003,23.950735,Basic,Annual,669.71985,22.96178,0
689,33.114754,Male,16.847029,9.301827,1.518327,8.802524,Premium,Quarterly,702.27545,12.195232,0
690,33.054672,Female,21.176298,8.020108,7.2134385,17.71458,Standard,Quarterly,239.99458,7.5390153,0
691,48.486214,Male,18.67965,18.014135,2.3233361,4.4795566,Premium,Quarterly,736.28876,14.970549,0
692,26.960024,Male,21.269205,10.784746,3.3463607,8.16786,Premium,Quarterly,584.595,17.945856,0
693,44.041462,Male,41.618294,17.116224,1.6646808,9.29019,Basic,Quarterly,682.452,21.586441,0
694,46.81852,Male,49.096527,12.869728,8.724039,24.741982,Basic,Monthly,670.6648,21.658747,0
695,42.003395,Female,33.894947,23.819757,1.6509815,4.9158835,Standard,Annual,828.5855,6.6118226,0
696,41.06945,Male,7.44984,21.321497,1.6025152,10.328539,Premium,Quarterly,771.0066,18.120518,0
697,52.4181,Male,20.605122,10.441055,4.8323226,4.7277226,Basic,Quarterly,656.8617,11.832154,0
698,40.77203,Female,46.73223,11.7884,5.1162367,23.944317,Premium,Quarterly,352.4674,7.400154,0
699,43.248394,Male,49.92967,8.156948,1.9737343,9.5798025,Basic,Quarterly,662.59534,18.516598,0
700,36.277122,Male,46.560455,9.247041,2.4686823,7.8115706,Basic,Annual,565.4104,11.404759,0
701,28.3355,Female,24.83806,6.3047137,1.2812774,10.916307,Standard,Quarterly,787.0069,5.995156,0
702,38.2259,Male,42.092533,21.955454,2.8919454,17.972307,Standard,Annual,711.4361,15.251229,0
703,40.2126,Male,45.88398,17.5565,3.560088,13.701841,Standard,Annual,809.74066,13.857084,0
704,42.173058,Male,44.291595,21.844883,1.5191593,12.792166,Standard,Annual,714.04266,7.82886,0
705,40.233723,Male,17.72605,15.469233,2.9306133,7.381756,Standard,Quarterly,747.3717,24.472849,0
706,42.960945,Female,31.46922,21.3913,1.943686,8.7536,Standard,Annual,757.3428,6.394281,0
707,51.75599,Male,33.070293,21.580406,5.954218,17.336763,Basic,Annual,707.5474,17.861036,0
708,35.58378,Male,19.75505,8.97736,1.4071555,7.6800747,Premium,Quarterly,716.6405,8.592664,0
709,54.26986,Male,30.896946,9.309379,8.561851,22.381628,Basic,Quarterly,574.8138,22.830814,0
710,56.0695,Male,22.150297,11.336891,8.654986,23.89567,Basic,Quarterly,677.9691,16.599873,0
711,47.26242,Male,15.280254,7.1997094,8.369188,12.899948,Basic,Quarterly,328.7544,22.139326,0
712,27.737534,Male,47.858093,8.762061,5.9906993,25.028173,Basic,Annual,621.7116,21.487745,0
713,54.99616,Male,43.768208,7.373545,4.5241346,5.94203,Basic,Annual,736.28925,19.009161,0
714,48.05955,Male,49.71587,24.60897,2.4742703,18.448008,Standard,Annual,711.5732,18.778664,0
715,33.91586,Male,51.133354,12.7166605,6.709295,20.645296,Premium,Annual,389.64328,15.879694,0
716,38.56181,Male,37.60051,19.274717,4.6970286,22.181595,Basic,Annual,799.4851,22.626762,0
717,39.71551,Male,42.133488,11.042126,1.4940085,10.881274,Basic,Quarterly,768.0229,21.61336,0
718,38.05902,Male,43.727318,11.238476,1.7238287,4.5840173,Premium,Annual,641.29364,14.031418,0
719,42.749393,Female,32.06429,20.21399,2.4706113,12.371365,Standard,Quarterly,486.606,7.560795,0
720,35.945927,Female,46.626266,7.0482984,7.916003,7.212149,Basic,Annual,423.94666,8.240575,0
721,38.109943,Male,46.54282,16.203865,1.5519559,8.523012,Basic,Quarterly,833.2279,22.80113,0
722,25.73846,Female,31.542414,24.051104,4.3133335,26.585613,Standard,Annual,662.70905,9.789941,0
723,52.29947,Female,49.84299,23.871317,7.7275968,17.163782,Basic,Annual,711.23486,8.155313,0
724,40.976845,Female,42.507374,6.838306,6.6368403,23.669706,Basic,Quarterly,306.8149,6.083531,0
725,40.5686,Male,42.92834,19.377123,2.1712637,12.40033,Basic,Quarterly,454.99567,20.199806,0
726,30.376139,Male,24.546532,19.809322,2.1022258,14.129692,Standard,Quarterly,450.6126,14.751554,0
727,30.57161,Female,14.817968,7.738087,1.9680065,18.594557,Standard,Quarterly,410.67395,7.91401,0
728,50.21119,Male,22.213737,21.977667,7.463083,11.937587,Basic,Annual,413.67667,24.09655,0
729,47.14343,Male,24.17819,18.051756,2.8706565,6.330605,Basic,Quarterly,733.4735,19.85801,0
730,47.016556,Male,36.115776,16.86804,1.4469829,18.12679,Premium,Quarterly,621.67206,9.115522,0
731,39.205044,Male,16.420908,9.495609,2.4196167,11.784243,Standard,Quarterly,704.47986,18.459784,0
732,41.769165,Female,41.544636,10.617362,4.667106,26.720875,Premium,Quarterly,294.26013,7.0969095,0
733,41.834644,Female,40.303596,7.0198445,1.8566879,9.494637,Premium,Annual,706.0615,6.6597223,0
734,32.166584,Male,28.70988,7.720505,1.6653268,9.394951,Basic,Quarterly,586.7403,21.239645,0
735,33.576004,Male,30.28311,21.319715,1.2820306,12.179692,Standard,Quarterly,823.51154,13.008738,0
736,29.300785,Female,19.467363,21.386703,2.72406,11.100032,Standard,Quarterly,408.9611,5.2977815,0
737,47.948296,Male,44.05078,12.699445,1.6398958,21.112906,Premium,Quarterly,701.74915,16.95287,0
738,35.868145,Male,22.723436,23.238451,2.0876217,17.07278,Standard,Quarterly,254.78893,15.049202,0
739,36.610874,Male,21.593893,9.227526,3.562601,15.014626,Premium,Quarterly,642.5026,20.513454,0
740,55.0789,Female,45.337006,23.789976,2.2347147,27.842236,Premium,Monthly,413.26178,8.01011,0
741,26.960114,Male,27.459333,20.271885,0.9480891,4.6910386,Standard,Quarterly,809.6342,15.58422,0
742,55.282314,Male,49.290436,5.3054843,6.0504255,13.309206,Basic,Annual,669.1352,25.392904,0
743,36.67538,Male,20.928627,6.1733146,7.946774,21.230583,Basic,Annual,594.54443,26.157904,0
744,53.896072,Male,17.608126,14.128288,2.5833347,12.456655,Basic,Quarterly,426.23288,16.405638,0
745,32.936806,Male,15.035231,20.76079,1.5960062,7.0429554,Standard,Quarterly,708.77216,9.198829,0
746,25.284664,Male,16.61795,24.013018,0.8368504,9.962175,Standard,Quarterly,764.87024,8.732793,0
747,45.35679,Male,43.487755,10.192776,5.7732825,11.110628,Basic,Quarterly,606.47565,11.532074,0
748,42.700153,Male,50.74257,10.723173,1.327167,6.8874135,Basic,Quarterly,793.10004,18.087334,0
749,29.002266,Male,39.803684,14.079462,1.2784939,10.903382,Standard,Quarterly,791.81055,13.867156,0
750,34.43364,Male,27.561165,16.937151,1.5990448,16.41476,Standard,Quarterly,784.1779,10.889294,0
751,47.87701,Male,10.97876,13.509037,3.8574224,10.581014,Premium,Quarterly,468.72122,12.627324,0
752,31.818748,Male,23.496878,11.7164135,2.0340436,8.658704,Basic,Quarterly,778.1748,24.854414,0
753,41.75562,Female,31.17374,26.46376,2.6199374,9.156436,Standard,Annual,745.9103,5.474149,0
754,61.230145,Female,45.161217,8.843242,6.418282,23.631413,Basic,Monthly,512.33386,21.264692,0
755,31.003126,Male,19.958925,15.411897,1.7457807,5.7247796,Premium,Quarterly,632.6681,9.705889,0
756,33.244606,Male,37.513885,9.758839,1.2930055,6.6457725,Premium,Annual,752.6479,7.945199,0
757,38.51383,Male,36.405006,15.26955,1.5342019,14.564129,Premium,Quarterly,713.4622,16.514204,0
758,35.85219,Male,48.907898,8.486871,3.0658045,22.369005,Premium,Quarterly,688.4468,10.700008,0
759,50.041355,Male,41.858543,17.924448,1.9907658,22.783327,Premium,Quarterly,414.0031,9.06039,0
760,50.673412,Female,18.381363,18.714144,4.295375,5.3362055,Standard,Annual,786.38513,7.4429007,0
761,32.329636,Female,42.726635,12.250752,1.010431,5.057421,Premium,Annual,761.50073,7.5059304,0
762,41.34754,Male,17.925875,24.979912,1.3885722,9.087768,Standard,Quarterly,810.4718,19.706812,0
763,37.018074,Female,47.392025,17.21326,1.4310062,11.673121,Standard,Annual,737.8398,7.3694987,0
764,30.24691,Male,29.201454,9.9484625,0.79899216,13.234419,Standard,Quarterly,856.909,18.704023,0
765,43.55021,Male,13.327688,20.832901,7.8043537,15.940782,Standard,Quarterly,541.48285,21.382898,0
766,30.105673,Male,8.269306,19.241543,1.7311802,7.164362,Premium,Quarterly,716.62976,7.9955134,0
767,42.170963,Female,22.95043,20.92733,1.8042482,17.725334,Standard,Quarterly,715.66345,6.5938587,0
768,30.912403,Male,46.70795,9.598857,2.2222118,20.919346,Premium,Quarterly,358.02148,14.123479,0
769,36.776413,Male,29.00279,20.075666,2.017018,9.842153,Standard,Quarterly,537.2168,15.590062,0
770,47.458992,Female,20.078806,6.0433965,1.6299621,19.535143,Standard,Quarterly,788.9617,7.6098757,0
771,34.670002,Male,31.714855,8.684772,1.9985727,13.455149,Premium,Quarterly,585.4958,14.007734,0
772,30.253376,Male,32.77404,7.485205,1.3572569,11.291158,Basic,Quarterly,801.4032,25.948805,0
773,30.447584,Male,50.45098,19.34815,6.175657,13.124954,Standard,Annual,499.74582,11.861545,0
774,37.08378,Male,40.207024,14.070082,1.3660443,9.070453,Basic,Quarterly,751.1113,22.025854,0
775,40.19809,Male,24.517645,11.25891,2.2679992,12.80693,Premium,Quarterly,573.5634,16.59938,0
776,42.395824,Male,6.1638293,13.7889,3.864146,16.096783,Premium,Quarterly,645.6354,22.446259,0
777,54.835445,Male,30.06329,19.463812,8.565329,2.8761115,Basic,Annual,817.8668,26.113785,0
778,36.50695,Male,20.13359,9.92045,1.0795009,7.0282073,Basic,Quarterly,759.7967,25.0747,0
779,32.906685,Male,38.48183,25.769644,1.3947649,7.0543084,Standard,Annual,806.2403,18.170042,0
780,44.923836,Male,38.495815,15.457134,2.8758855,11.390258,Standard,Quarterly,794.11383,12.52804,0
781,45.517673,Male,40.65284,9.580005,8.435877,25.52668,Basic,Annual,802.58466,24.650848,0
782,35.418503,Male,30.904213,8.1030245,1.1550777,4.1478324,Premium,Annual,668.5973,15.72146,0
783,34.752773,Male,22.770462,18.110676,3.8145962,6.1190124,Basic,Annual,285.717,22.571346,0
784,29.412758,Female,47.911915,11.972762,1.9190781,7.7822943,Basic,Quarterly,499.7011,5.2667565,0
785,35.981922,Male,43.32079,23.906496,2.8199275,13.801048,Basic,Annual,438.01596,23.276546,0
786,38.412025,Male,27.688189,11.688532,1.668218,8.947708,Premium,Quarterly,750.85864,15.623254,0
787,36.846897,Male,35.75142,20.224909,1.5905311,6.2019153,Standard,Quarterly,794.5338,21.510767,0
788,29.693777,Male,31.512701,15.97088,7.528761,15.55833,Standard,Annual,817.19275,11.975495,0
789,38.460976,Male,39.457184,13.957935,7.6953564,21.068089,Basic,Annual,620.3874,19.09663,0
790,39.291588,Male,37.02507,11.743727,6.601781,5.5267935,Basic,Annual,592.05835,16.118496,0
791,24.453133,Female,11.656694,22.771841,5.770483,18.707945,Standard,Quarterly,287.5566,8.498816,0
792,40.110657,Male,41.424488,19.85389,1.1633654,8.905636,Standard,Annual,730.09247,7.7092915,0
793,46.80955,Male,21.913767,24.689209,2.531375,15.84338,Standard,Quarterly,526.5378,17.566082,0
794,38.80685,Male,23.452335,11.567062,1.3261354,8.670934,Premium,Quarterly,760.41364,11.523962,0
795,43.633472,Male,21.946198,21.04716,5.872071,8.1056595,Standard,Annual,689.89703,12.636851,0
796,41.334743,Female,19.216078,17.17165,2.408601,6.036818,Standard,Quarterly,750.95135,5.951282,0
